name,price,product_url,image_url,category,subcategory,product_id,size,brand
L'Oreal Paris Infallible 24H Brow Expert Blonde | 3g,$14.40,https://www.coles.com.au/product/l'oreal-paris-infallible-24h-brow-expert-blonde-3g-5782569,https://cdn.productimages.coles.com.au/productimages/5/5782569.jpg,Health & Beauty,,5782569,3g,L'oreal Paris
L'Oreal Paris Infallible 24h Brow Expert Brunette | 3g,$14.40,https://www.coles.com.au/product/l'oreal-paris-infallible-24h-brow-expert-brunette-3g-5782638,https://cdn.productimages.coles.com.au/productimages/5/5782638.jpg,Health & Beauty,,5782638,3g,L'oreal Paris
Revlon Colorstay Micro Brow Pencil Dark Brown | 0.09g,$14.40,https://www.coles.com.au/product/revlon-colorstay-micro-brow-pencil-dark-brown-0.09g-7689430,https://cdn.productimages.coles.com.au/productimages/7/7689430.jpg,Health & Beauty,,7689430,0.09g,Revlon
Revlon Glimmer Lip Oil Candy Hearts | 3.8mL,$13.80,https://www.coles.com.au/product/revlon-glimmer-lip-oil-candy-hearts-3.8ml-1324573,https://cdn.productimages.coles.com.au/productimages/1/1324573.jpg,Health & Beauty,,1324573,3.8mL,Revlon
Revlon Glimmer Lip Oil Glow Mama | 3.8mL,$13.80,https://www.coles.com.au/product/revlon-glimmer-lip-oil-glow-mama-3.8ml-1324584,https://cdn.productimages.coles.com.au/productimages/1/1324584.jpg,Health & Beauty,,1324584,3.8mL,Revlon
Ease A Cold Cough Cold & Flu Day & Night Capsules | 24 pack,$12.80,https://www.coles.com.au/product/ease-a-cold-cough-cold-and-flu-day-and-night-capsules-24-pack-9738387,https://cdn.productimages.coles.com.au/productimages/9/9738387.jpg,Health & Beauty,,9738387,24,Ease A Cold
Nurofen Zavance Ibuprofen 200mg Liquid Capsules | 10 pack,$4.70,https://www.coles.com.au/product/nurofen-zavance-ibuprofen-200mg-liquid-capsules-10-pack-7273205,https://cdn.productimages.coles.com.au/productimages/7/7273205.jpg,Health & Beauty,,7273205,10,Nurofen
Gillette Venus Smooth Women's Razor Blade | 4 pack,$12.60,https://www.coles.com.au/product/gillette-venus-smooth-women's-razor-blade-4-pack-4358797,https://cdn.productimages.coles.com.au/productimages/4/4358797.jpg,Health & Beauty,,4358797,4,Gillette Venus
Veet Expert Hair Removal Cold Wax Strips Legs And Body | 40 pack,$13.60,https://www.coles.com.au/product/veet-expert-hair-removal-cold-wax-strips-legs-and-body-40-pack-6396720,https://cdn.productimages.coles.com.au/productimages/6/6396720.jpg,Health & Beauty,,6396720,40,Veet
Hawaiian Tropic Silk Hydration Sunscreen Lotion Spf 50+ | 100mL,$14.00,https://www.coles.com.au/product/hawaiian-tropic-silk-hydration-sunscreen-lotion-spf-50+-100ml-1115584,https://cdn.productimages.coles.com.au/productimages/1/1115584.jpg,Health & Beauty,,1115584,100mL,Hawaiian Tropic
