name,price,product_url,image_url,category,subcategory,product_id,size,brand
Nature's Gift Adult All Breeds Dry Dog Food With Kangaroo | 6kg,$19.60,https://www.coles.com.au/product/nature's-gift-adult-all-breeds-dry-dog-food-with-kangaroo-6kg-3319610,https://cdn.productimages.coles.com.au/productimages/3/3319610.jpg,Pet,,3319610,6kg,Nature's Gift
Supercoat Senior With Fish Dry Dog Food | 2.6kg,$12.50,https://www.coles.com.au/product/supercoat-senior-with-fish-dry-dog-food-2.6kg-5486760,https://cdn.productimages.coles.com.au/productimages/5/5486760.jpg,Pet,,5486760,2.6kg,Supercoat
Fancy Feast Inspirations Chicken Variety Cat Food 12x70g | 12 pack,$11.40,https://www.coles.com.au/product/fancy-feast-inspirations-chicken-variety-cat-food-12x70g-12-pack-3588838,https://cdn.productimages.coles.com.au/productimages/3/3588838.jpg,Pet,,3588838,12x70g,Fancy Feast
Purina Total Care Cat Treatment Heartwormer All Wormer Flea ... 1 pack,$18.40,https://www.coles.com.au/product/purina-total-care-cat-treatment-heartwormer-all-wormer-flea-control-1-pack-3834049,https://cdn.productimages.coles.com.au/productimages/3/3834049.jpg,Pet,,3834049,,Purina
Vitapet Chewz Chicken Wrapped Rawhide Sticks Dog Treat | 18 pack,$13.20,https://www.coles.com.au/product/vitapet-chewz-chicken-wrapped-rawhide-sticks-dog-treat-18-pack-3454616,https://cdn.productimages.coles.com.au/productimages/3/3454616.jpg,Pet,,3454616,18,VitaPet
Bow Wow Pig Ear Dog Treats | 1 each,$2.45,https://www.coles.com.au/product/bow-wow-pig-ear-dog-treats-1-each-6719433,https://cdn.productimages.coles.com.au/productimages/6/6719433.jpg,Pet,,6719433,1,Bow Wow
Optimum Pro Adult Dry Dog Food Mobility Health Chicken With Rice | 2.5kg,$18.50,https://www.coles.com.au/product/optimum-pro-adult-dry-dog-food-mobility-health-chicken-with-rice-2.5kg-7037064,https://cdn.productimages.coles.com.au/productimages/7/7037064.jpg,Pet,,7037064,2.5kg,Optimum
Optimum Pro Adult Dry Dog Food Sensitive Skin & Vitality Turkey ... 2.5kg,$18.50,https://www.coles.com.au/product/optimum-pro-adult-dry-dog-food-sensitive-skin-and-vitality-turkey-with-ancient-wholegrains-2.5kg-7037097,https://cdn.productimages.coles.com.au/productimages/7/7037097.jpg,Pet,,7037097,2.5kg,Optimum
Optimum Pro Adult Dry Dog Food Digestive Health Chicken ... 2.5kg,$18.50,https://www.coles.com.au/product/optimum-pro-adult-dry-dog-food-digestive-health-chicken-with-rice-and-veg-2.5kg-7037100,https://cdn.productimages.coles.com.au/productimages/7/7037100.jpg,Pet,,7037100,2.5kg,Optimum
Purina Inspirations Salmon & Tuna Cat Food 12x70g | 12 pack,$11.40,https://www.coles.com.au/product/purina-inspirations-salmon-and-tuna-cat-food-12x70g-12-pack-3588849,https://cdn.productimages.coles.com.au/productimages/3/3588849.jpg,Pet,,3588849,12x70g,Purina
Nature's Gift Adult Chilled Fresh Dog Food Roll With Chicke ... 1.4kg,$4.20,https://www.coles.com.au/product/nature's-gift-adult-chilled-fresh-dog-food-roll-with-chicken-vegetables-and-brown-rice-1.4kg-8011441,https://cdn.productimages.coles.com.au/productimages/8/8011441.jpg,Pet,,8011441,1.4kg,Nature's Gift
Purina One Adult Dry Cat Food Hairball Chicken | 1.4kg,$12.00,https://www.coles.com.au/product/purina-one-adult-dry-cat-food-hairball-chicken-1.4kg-5027376,https://cdn.productimages.coles.com.au/productimages/5/5027376.jpg,Pet,,5027376,1.4kg,Purina One
Catlux Light Clumping Cat Litter | 6L,$7.50,https://www.coles.com.au/product/catlux-light-clumping-cat-litter-6l-5952079,https://cdn.productimages.coles.com.au/productimages/5/5952079.jpg,Pet,,5952079,6L,Catlux
Applaws Tin Mp Cuisine Selection Cat Food 8x70g | 8 pack,$12.75,https://www.coles.com.au/product/applaws-tin-mp-cuisine-selection-cat-food-8x70g-8-pack-1328439,https://cdn.productimages.coles.com.au/productimages/1/1328439.jpg,Pet,,1328439,8x70g,Applaws
Bow Wow Pigs Ears Dog Treats | 5 pack,$11.20,https://www.coles.com.au/product/bow-wow-pigs-ears-dog-treats-5-pack-1505567,https://cdn.productimages.coles.com.au/productimages/1/1505567.jpg,Pet,,1505567,5,Bow Wow
Pedigree DentaStix Large Dog Treats Daily Oral Care Dental Che ... 7 pack,$5.60,https://www.coles.com.au/product/pedigree-dentastix-large-dog-treats-daily-oral-care-dental-chews-7-pack-7531741,https://cdn.productimages.coles.com.au/productimages/7/7531741.jpg,Pet,,7531741,,Pedigree
Supercoat Adult With Beef Dry Dog Food | 2.8kg,$12.50,https://www.coles.com.au/product/supercoat-adult-with-beef-dry-dog-food-2.8kg-5486726,https://cdn.productimages.coles.com.au/productimages/5/5486726.jpg,Pet,,5486726,2.8kg,Supercoat
Dine Classic Collection Adult Wet Cat Food Fish Selection In Je ... 12 pack,$12.80,https://www.coles.com.au/product/dine-classic-collection-adult-wet-cat-food-fish-selection-in-jelly-12x85g-pouches-12-pack-5188273,https://cdn.productimages.coles.com.au/productimages/5/5188273.jpg,Pet,,5188273,,Dine
Whiskas Adult 1+ Years So Meaty Wet Cat Food with Meat Cuts ... 12 pack,$11.60,https://www.coles.com.au/product/whiskas-adult-1+-years-so-meaty-wet-cat-food-with-meat-cuts-in-gravy-12x85g-pouch-12-pack-1898288,https://cdn.productimages.coles.com.au/productimages/1/1898288.jpg,Pet,,1898288,,Whiskas
Whiskas 1+ Years So Fishy Recipe Ocean Platter In Jelly ... 12 pack,$11.60,https://www.coles.com.au/product/whiskas-1+-years-so-fishy-recipe-ocean-platter-in-jelly-cat-food-85g-12-pack-3767076,https://cdn.productimages.coles.com.au/productimages/3/3767076.jpg,Pet,,3767076,,Whiskas
