title,price,size,productUrl,imageUrl,category,brand
Community Co Ginger Biscuit Ice Cream,$6.50,1l,https://www.igashop.com.au/product/273836,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/273836.jpg",Ice Cream Tubs,Community Co
Community Co Quiche Lorraine with Leg Ham,$14.00,700g,https://www.igashop.com.au/product/388262,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/388262.jpg",Pastries and Quiches,Community Co
Community Co Rigatoni Carbonara,$13.95,1kg,https://www.igashop.com.au/product/180000004991,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000004991.jpg",Frozen Meals,Community Co
Community Co Satay Chicken With Rice ,$8.50,350g,https://www.igashop.com.au/product/180000006416,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000006416.jpg",Frozen Meals,Community Co
Community Co Smoked Salmon,$7.30,90g,https://www.igashop.com.au/product/771952,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/771952.jpg",Frozen Seafood,Community Co
Community Co Spanakopita Spinach Mizithra Cheese & Feta Cheese,$8.65,750g,https://www.igashop.com.au/product/502942,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/502942.jpg",Pastries and Quiches,Community Co
Community Co Spinach & Ricotta Tortellini,$13.95,1kg,https://www.igashop.com.au/product/180000004990,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000004990.jpg",Frozen Meals,Community Co
Community Co Sriracha Chicken Wing Nibbles,$10.50,600g,https://www.igashop.com.au/product/20000001185,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000001185.jpg","Chicken, Duck and Turkey",Community Co
Community Co Strawberry Cheesecake,$6.65,450g,https://www.igashop.com.au/product/20000002220,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000002220.jpg",Cakes and Cheesecakes,Community Co
Community Co Sweet & Sour Chicken With Rice,$8.50,350g,https://www.igashop.com.au/product/180000006417,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000006417.jpg",Frozen Meals,Community Co
Community Co Vegetable Gyoza,$8.00,500g,https://www.igashop.com.au/product/190000010650,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/190000010650.jpg",Finger Food,Community Co
Connoisseur Almond Biscotti Gelato Sticks,$6.00,4,https://www.igashop.com.au/product/1800000068264,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/1800000068264.jpg",Multipacks,Connoisseur
Connoisseur Café Grande Ice Creams,$6.00,360ml,https://www.igashop.com.au/product/180000003300,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000003300.jpg",Multipacks,Connoisseur
Connoisseur Gourmet Blood Orange & Chocolate Ice Cream Sticks,$6.00,4,https://www.igashop.com.au/product/573516,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/573516.jpg",Multipacks,Connoisseur
Connoisseur Gourmet Ice Cream Mini Cookies & Cream Sticks,$6.00,6,https://www.igashop.com.au/product/164930,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/164930.jpg",Multipacks,Connoisseur
Connoisseur Honeycomb & Australian Honey Ice Cream,$6.00,1l,https://www.igashop.com.au/product/180000004528,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000004528.jpg",Ice Cream Tubs,Connoisseur
Connoisseur Honeycomb & Australian Honey Ice Cream,$6.00,4,https://www.igashop.com.au/product/180000004529,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000004529.jpg",Multipacks,Connoisseur
Connoisseur Ice Cream Belgian Chocolate,$6.00,1l,https://www.igashop.com.au/product/143196,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/143196.jpg",Ice Cream Tubs,Connoisseur
Connoisseur Ice Cream Cafe Grande,$6.00,1l,https://www.igashop.com.au/product/128094,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/128094.jpg",Ice Cream Tubs,Connoisseur
Connoisseur Ice Cream Caramel Honey Macadamia,$6.00,1l,https://www.igashop.com.au/product/115677,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/115677.jpg",Ice Cream Tubs,Connoisseur
Connoisseur Ice Cream Chocolate Brownie Custard,$6.00,1l,https://www.igashop.com.au/product/645114,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/645114.jpg",Ice Cream Tubs,Connoisseur
Connoisseur Ice Cream Classic Vanilla Tub,$6.00,1l,https://www.igashop.com.au/product/111194,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/111194.jpg",Ice Cream Tubs,Connoisseur
Connoisseur Ice Cream Cookies & Cream,$6.00,1l,https://www.igashop.com.au/product/128010,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/128010.jpg",Ice Cream Tubs,Connoisseur
Connoisseur Ice Cream Cookies & Cream Ice Cream,$6.00,4,https://www.igashop.com.au/product/20000006565,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000006565.jpg",Multipacks,Connoisseur
Connoisseur Ice Cream Derwent Valley Raspberry,$6.00,1l,https://www.igashop.com.au/product/411612,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/411612.jpg",Ice Cream Tubs,Connoisseur
Connoisseur Ice Cream Plant Based Hazelnut,$6.00,1l,https://www.igashop.com.au/product/982841,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/982841.jpg",Premium Ice Cream,Connoisseur
Connoisseur Ice Cream Strawberry,$6.00,1l,https://www.igashop.com.au/product/722487,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/722487.jpg",Ice Cream Tubs,Connoisseur
Connoisseur Ice Cream Vanilla Caramel Brownie,$6.00,1l,https://www.igashop.com.au/product/453169,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/453169.jpg",Ice Cream Tubs,Connoisseur
Connoisseur Mango & Coconut Ice Cream Ice Cream,$6.00,4,https://www.igashop.com.au/product/20000006566,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000006566.jpg",Multipacks,Connoisseur
Connoisseur Mint & Cookies,$6.00,4,https://www.igashop.com.au/product/573134,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/573134.jpg",Multipacks,Connoisseur
Connoisseur Multipack Vanilla Chocolate Brownie,$6.00,4,https://www.igashop.com.au/product/5018,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/5018.jpg",Multipacks,Connoisseur
Connoisseur Pistachio,$6.00,1l,https://www.igashop.com.au/product/1800000068096,,Multipacks,Connoisseur
Connoisseur Roasted Hazelnut & Chocolate,$6.00,1l,https://www.igashop.com.au/product/180000005990,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000005990.jpg",Multipacks,Connoisseur
Connoisseur Roasted Hazelnut Ice Cream,$6.00,4,https://www.igashop.com.au/product/20000006562,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000006562.jpg",Multipacks,Connoisseur
Connoisseur Rocky Road,$6.00,4,https://www.igashop.com.au/product/8090,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/8090.jpg",Multipacks,Connoisseur
Connoisseur Salted Caramel & Macadamia,$6.00,4,https://www.igashop.com.au/product/573401,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/573401.jpg",Multipacks,Connoisseur
Connoisseur Salted Caramel Ice Cream Tub,$6.00,1l,https://www.igashop.com.au/product/180000003546,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000003546.jpg",Ice Cream Tubs,Connoisseur
