title,price,size,productUrl,imageUrl,category,brand
Baker's Oven Jam Lamington,$4.70,350g,https://www.igashop.com.au/product/926133,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/926133.jpg","Cake, Pastries & Desserts",Baker's Oven
Baker's Oven Jam Rollette,$4.00,250g,https://www.igashop.com.au/product/906528,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/906528.jpg","Cake, Pastries & Desserts",Baker's Oven
Baker's Oven Lamington Fingers,$4.30,18,https://www.igashop.com.au/product/926311,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/926311.jpg","Cake, Pastries & Desserts",Baker's Oven
Baker's Oven Rollette Chocolate,$4.00,250g,https://www.igashop.com.au/product/906549,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/906549.jpg","Cake, Pastries & Desserts",Baker's Oven
Baker's Oven Sponge Roll - Jam,$4.00,400g,https://www.igashop.com.au/product/906507,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/906507.jpg","Cake, Pastries & Desserts",Baker's Oven
Bakers Collection Choc Rum Truffles,$10.50,200g,https://www.igashop.com.au/product/180000002089,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000002089.jpg","Cake, Pastries & Desserts",Bakers Collection
Bakers Collection Christmas Choc Truffles,$10.00,200g,https://www.igashop.com.au/product/180000002083,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000002083.jpg","Cake, Pastries & Desserts",Bakers Collection
Bakers Collection Classic Christmas Tree,$6.75,200g,https://www.igashop.com.au/product/180000002090,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000002090.jpg",Cookies and Donuts,Bakers Collection
Bakers Collection Coconut Macaroons Jam Drops,$5.50,200g,https://www.igashop.com.au/product/180000005031,,Donuts and Cookies,Bakers Collection
Bakers Collection Coconut Macaroons Mini Coconut Cakes,$5.50,200g,https://www.igashop.com.au/product/180000005032,,Donuts and Cookies,Bakers Collection
Bakers Collection Donut Cookies Chocolate,$9.00,300g,https://www.igashop.com.au/product/20000003005,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000003005.jpg",Cookies and Donuts,Bakers Collection
Bakers Collection Donut Cookies Chocolate Swirl,$7.85,300g,https://www.igashop.com.au/product/180000004318,,Cookies and Donuts,Bakers Collection
Bakers Collection Donut Cookies Rainbow,$9.00,300g,https://www.igashop.com.au/product/180000004319,,Cookies and Donuts,Bakers Collection
Bakers Collection Donut Cookies Strawberry,$8.65,300g,https://www.igashop.com.au/product/20000003006,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000003006.jpg",Cookies and Donuts,Bakers Collection
Bakers Collection Gingerbread Pudding,$4.00,55g,https://www.igashop.com.au/product/180000002070,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000002070.jpg","Cake, Pastries & Desserts",Bakers Collection
Bakers Collection Gingerbread Snowman,$4.00,65g,https://www.igashop.com.au/product/180000002065,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000002065.jpg",Cookies and Donuts,Bakers Collection
Bakers Collection Large Vol Au Vents,$4.35,2,https://www.igashop.com.au/product/20000000912,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000000912.jpg","Cake, Pastries & Desserts",Bakers Collection
Bakers Collection Meringue Pistachio,$5.00,100g,https://www.igashop.com.au/product/180000004325,,Cookies and Donuts,Bakers Collection
Bakers Collection Meringues Petit Vanilla,$5.00,165g,https://www.igashop.com.au/product/180000004326,,Cookies and Donuts,Bakers Collection
Bakers Collection Mini Meringues Mojito,$5.00,165g,https://www.igashop.com.au/product/180000004329,,Cookies and Donuts,Bakers Collection
Bakers Collection Mini Tart Shell,$6.00,8,https://www.igashop.com.au/product/180000000439,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000000439.jpg","Cake, Pastries & Desserts",Bakers Collection
Bakers Collection Mini Tart Shells,$5.95,8,https://www.igashop.com.au/product/20000001848,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000001848.jpg","Cake, Pastries & Desserts",Bakers Collection
Bakers Collection Pastry Flan,$5.30,160g,https://www.igashop.com.au/product/20000001836,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000001836.jpg","Cake, Pastries & Desserts",Bakers Collection
Bakers Collection Pastry Palmiers,$7.95,225g,https://www.igashop.com.au/product/180000000307,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000000307.jpg",Cookies and Donuts,Bakers Collection
Bakers Collection Petite Meringues Vanilla,$5.00,100g,https://www.igashop.com.au/product/20000005178,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000005178.jpg","Cake, Pastries & Desserts",Bakers Collection
Bakers Collection Plum Pudding,$9.00,390g,https://www.igashop.com.au/product/180000002058,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000002058.jpg","Cake, Pastries & Desserts",Bakers Collection
Bakers Collection Premium Light Fruit Cake Bar,$14.00,500g,https://www.igashop.com.au/product/180000002079,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000002079.jpg","Cake, Pastries & Desserts",Bakers Collection
Bakers Collection Puff Pastry Twists,$7.95,200g,https://www.igashop.com.au/product/20000001838,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000001838.jpg","Cake, Pastries & Desserts",Bakers Collection
Bakers Collection Rum & Raisin Kisses,$6.50,200g,https://www.igashop.com.au/product/180000004331,,Cookies and Donuts,Bakers Collection
Bakers Collection Skiparoos Berry Milkshake,$5.50,165g,https://www.igashop.com.au/product/180000004332,,Cookies and Donuts,Bakers Collection
Bakers Collection Skiparoos Rainbow Button Biscuits,$6.45,200g,https://www.igashop.com.au/product/958876,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/958876.jpg",Cookies and Donuts,Bakers Collection
Bakers Collection Sponge Fingers,$5.50,200g,https://www.igashop.com.au/product/180000002059,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000002059.jpg","Cake, Pastries & Desserts",Bakers Collection
Bakers Collection Variety Tarts,$6.30,6,https://www.igashop.com.au/product/20000000911,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000000911.jpg","Cake, Pastries & Desserts",Bakers Collection
Bakers Collection Vol Au Vent Medium,$7.00,4,https://www.igashop.com.au/product/20000000913,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000000913.jpg","Cake, Pastries & Desserts",Bakers Collection
Bakers Collection Vol Au Vents Mini,$6.00,12,https://www.igashop.com.au/product/180000000356,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000000356.jpg","Cake, Pastries & Desserts",Bakers Collection
Bakers Oven Buffet Rolls,$4.25,12,https://www.igashop.com.au/product/511632,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/511632.jpg",Packaged Bread,Baker's Oven
Bakers Oven Croissants,$2.60,189g,https://www.igashop.com.au/product/646908,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/646908.jpg","Pastries, Cakes and Desserts",Baker's Oven
Bakers Oven Croissants,$2.60,168g,https://www.igashop.com.au/product/646916,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/646916.jpg","Pastries, Cakes and Desserts",Baker's Oven
Bakers Oven Croissants,$9.00,567g,https://www.igashop.com.au/product/646924,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/646924.jpg","Pastries, Cakes and Desserts",Baker's Oven
Bakers Oven Croissants,$4.50,160g,https://www.igashop.com.au/product/646932,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/646932.jpg","Pastries, Cakes and Desserts",Baker's Oven
Bakers Oven English Muffin,$3.70,6,https://www.igashop.com.au/product/577735,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/577735.jpg",Cupcakes and Muffins,Baker's Oven
Bakers Oven Entertainer Rolls,$3.00,4,https://www.igashop.com.au/product/511603,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/511603.jpg",Packaged Bread,Baker's Oven
Bakers Oven Hamburger Rolls,$4.20,6,https://www.igashop.com.au/product/577730,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/577730.jpg",Packaged Bread,Baker's Oven
Bakers Oven Hot Dog Rolls,$4.20,6,https://www.igashop.com.au/product/577727,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/577727.jpg",Packaged Bread,Baker's Oven
Bakers Oven Lemon Iced Madeira Cake,$3.80,315g,https://www.igashop.com.au/product/564703,,"Pastries, Cakes and Desserts",Baker's Oven
Bakers Oven Petit Pain Rolls,$2.50,4,https://www.igashop.com.au/product/511593,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/511593.jpg",Packaged Bread,Baker's Oven
Bakers Oven Plain Madeira Cake,$3.50,450g,https://www.igashop.com.au/product/573082,,"Pastries, Cakes and Desserts",Baker's Oven
Bakers Oven Slices Brownie,$3.95,145g,https://www.igashop.com.au/product/1800000067387,,"Pastries, Cakes and Desserts",Baker's Oven
Bakers Oven Slices Cherry ,$3.95,165g,https://www.igashop.com.au/product/1800000067388,,"Pastries, Cakes and Desserts",Baker's Oven
Bakers Oven Slices Lemon ,$3.95,165g,https://www.igashop.com.au/product/1800000067391,,"Pastries, Cakes and Desserts",Baker's Oven
Bakers Oven Slices Rocky Road ,$4.50,140g,https://www.igashop.com.au/product/1800000067389,,"Pastries, Cakes and Desserts",Baker's Oven
Bakers Oven Vanilla Sponge Cake,$6.00,455g,https://www.igashop.com.au/product/180000004335,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000004335.jpg","Cake, Pastries & Desserts",Baker's Oven
Bakers Oven White Dinner Rolls,$2.90,6,https://www.igashop.com.au/product/510152,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/510152.jpg",Packaged Bread,Baker's Oven
Bakers Oven White Sandwich Bread,$3.20,650g,https://www.igashop.com.au/product/577895,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/577895.jpg",Packaged Bread,Baker's Oven
Bakery Du Jour Brioche Burger Buns,$3.30,4,https://www.igashop.com.au/product/883916,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/883916.jpg",Rolls and Bagels,Bakery Du Jour
Bakery Du Jour Brioche Slider Buns,$3.30,6,https://www.igashop.com.au/product/190000003903,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/190000003903.jpg",Packaged Bread,Bakery Du Jour
Bakery Du Jour Croissants 100% Butter,$15.00,900g,https://www.igashop.com.au/product/627174,,"Cake, Pastries & Desserts",Bakery Du Jour
Balfours Donut Caramel,$2.80,120g,https://www.igashop.com.au/product/722819,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/722819.jpg",Cookies and Donuts,Balfours
Balfours Donut Chocolate,$3.15,130g,https://www.igashop.com.au/product/121526,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/121526.jpg",Cookies and Donuts,Balfours
Balfours Donut Pink,$3.15,130g,https://www.igashop.com.au/product/121518,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/121518.jpg",Cookies and Donuts,Balfours
Big Lou's Donuts Custard Berliner,$7.75,2,https://www.igashop.com.au/product/190000005132,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/190000005132.jpg",Donuts and Cookies,Big Lou's
Big Lou's Donuts Raspberry Berliner,$7.75,200g,https://www.igashop.com.au/product/243695,,"Cake, Pastries & Desserts",Big Lou's
Big Lous Caramel Fudge Twin Pack,$6.75,200g,https://www.igashop.com.au/product/180000005045,,Cookies and Donuts,Big Lou's
Bun Plus Sweet Bun Buttermilk,$3.50,75g,https://www.igashop.com.au/product/180000004337,,"Cake, Pastries & Desserts",Bun-plus
Bun Plus Sweet Bun Caramel,$3.50,75g,https://www.igashop.com.au/product/180000004338,,"Cake, Pastries & Desserts",Bun-plus
Burgen Soy Lin,$6.00,700g,https://www.igashop.com.au/product/867313,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/867313.jpg",Packaged Bread,Burgen
Burgen Traditional Rye Bread,$6.00,700g,https://www.igashop.com.au/product/867305,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/867305.jpg",Packaged Bread,Burgen
Buttercup Country Split Bread Wholemeal,$3.50,450g,https://www.igashop.com.au/product/381765,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/381765.jpg",Packaged Bread,Buttercup
Buttercup Country Split White Sliced Bread,$4.20,450g,https://www.igashop.com.au/product/467927,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/467927.jpg",Packaged Bread,Buttercup
Buttercup White Sandwich,$3.40,650g,https://www.igashop.com.au/product/853068,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/853068.jpg",Packaged Bread,Buttercup
Buttercup Wholemeal Sandwich,$3.20,650g,https://www.igashop.com.au/product/18207,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/18207.jpg",Packaged Bread,Buttercup
Buttermilk Buns,$6.00,480g,https://www.igashop.com.au/product/180000000421,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000000421.jpg",Rolls and Bagels,Unknown
Cadbury Assorted Cupcakes,$10.20,6,https://www.igashop.com.au/product/809132,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/809132.jpg","Cake, Pastries & Desserts",Cadbury
Campbell's Highland Collection Shortbread Shapes,$14.00,300g,https://www.igashop.com.au/product/644469,,Donuts and Cookies,Campbell's
Cheese & Bacon Rolls,$4.50,4,https://www.igashop.com.au/product/80057087,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80057087.jpg",Rolls,Unknown
Cheese And Bacon Roll,$2.00,1,https://www.igashop.com.au/product/80057057,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80057057.jpg",Rolls,Unknown
Community Co Assorted Mini Iced Cupcakes,$8.25,12,https://www.igashop.com.au/product/180000005015,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000005015.jpg","Cake, Pastries & Desserts",Community Co
Community Co Bar Iced Christmas Cake,$9.50,500g,https://www.igashop.com.au/product/180000002514,,"Pastries, Cakes and Desserts",Community Co
Community Co Fruitcake Dark,$6.25,700g,https://www.igashop.com.au/product/457252,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/457252.jpg","Cake, Pastries & Desserts",Community Co
Community Co Garlic Tortillas,$3.45,8,https://www.igashop.com.au/product/812622,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/812622.jpg",Wrap and Flatbread,Community Co
Community Co Kalamata Olives Sourdough Loaf,$7.00,500g,https://www.igashop.com.au/product/180000000676,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000000676.jpg",Bread,Community Co
