title,price,size,productUrl,imageUrl,category,brand
Pomegranate,$5.90,1,https://www.igashop.com.au/product/80050111,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050111.jpg","Pineapples, Kiwi Fruit and Tropical Fruit",Unknown
Prepack Leeks,$6.90,3,https://www.igashop.com.au/product/180000003457,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000003457.jpg","Onions, Potatoes and Pumpkin",Unknown
Pumpkin Butternut Half,$2.73 avg/ea,700g,https://www.igashop.com.au/product/80060061,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060061.jpg","Onions, Potatoes and Pumpkin",Unknown
Pumpkin Butternut Whole,$5.46 avg/ea,1.4kg,https://www.igashop.com.au/product/80060062,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060062.jpg","Onions, Potatoes and Pumpkin",Unknown
Qukes Baby Cucumbers Punnet 250 grams,$3.90,1,https://www.igashop.com.au/product/1600568,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/1600568.jpg","Cucumber, Zuchinni and Eggplant",Unknown
Radish Bunch,$4.90,1,https://www.igashop.com.au/product/80050136,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050136.jpg",Carrots and Other Root Vegetables,Unknown
Raspberry Punnet,$5.90,1,https://www.igashop.com.au/product/80050149,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050149.jpg","Berries, Cherries and Grapes",Unknown
Red Cabbage Quarter,$2.90,1,https://www.igashop.com.au/product/80050096,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050096.jpg","Broccoli, Cauliflower and Cabbage",Unknown
Red Capsicum,$3.50 avg/ea,220g,https://www.igashop.com.au/product/80060013,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060013.jpg","Tomatoes, Avocados, Capsicum and Mushrooms",Unknown
Red Delicious Apples,$0.97 avg/ea,140g,https://www.igashop.com.au/product/80060165,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060165.jpg","Apples, Pears and Bananas",Unknown
Red Grapes Cluster,$11.13 avg/ea,700g,https://www.igashop.com.au/product/80060075,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060075.jpg","Berries, Cherries and Grapes",Unknown
Red Onion,$1.38 avg/ea,200g,https://www.igashop.com.au/product/80060048,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060048.jpg","Onions, Potatoes and Pumpkin",Unknown
Red Watermelon Quarter,$2.25 avg/ea,1.5kg,https://www.igashop.com.au/product/80060071,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060071.jpg","Peaches, Nectarines, Melons & Mangoes",Unknown
Roma Tomatoes,$0.79 avg/ea,100g,https://www.igashop.com.au/product/80060069,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060069.jpg","Tomatoes, Avocados, Capsicum and Mushrooms",Unknown
Rosemary Bunch,$6.90,1,https://www.igashop.com.au/product/80050099,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050099.jpg","Garlic, Chillies and Fresh Herbs",Unknown
Royal Gala Apples,$1.26 avg/ea,160g,https://www.igashop.com.au/product/80060076,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060076.jpg","Apples, Pears and Bananas",Unknown
Sakad Servers Salad Tabbouleh,$5.90,250g,https://www.igashop.com.au/product/712217,,Prepared Salads,Salad Servers
Salad Servers Chicken Mustard Pasta,$5.90,250g,https://www.igashop.com.au/product/190000001092,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/190000001092.jpg",Prepared Salads,Salad Servers
Salad Servers Coleslaw,$6.90,500g,https://www.igashop.com.au/product/351809,,Prepared Salads,Salad Servers
Silverbeet Bunch,$3.90,1,https://www.igashop.com.au/product/80050067,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050067.jpg","Spinach, Lettuce, Greens and Kale",Unknown
Sliced Mushrooms Punnet 200 grams,$4.90,1,https://www.igashop.com.au/product/80050121,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050121.jpg","Tomatoes, Avocados, Capsicum and Mushrooms",Unknown
Snow Peas Prepack,$5.90,1,https://www.igashop.com.au/product/1300068,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/1300068.jpg","Peas, Beans, Corn and Asparagus",Unknown
