name,price,product_url,image_url,category,subcategory,brand,size,canonical_brand
Yellow Flesh Nectarines 1kg,$4.99,https://www.aldi.com.au/products/no-brand-yellow-flesh-nectarines-1kg,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/c66780db-0b8f-4457-8421-bdc81eebbe96/no-brand-yellow-flesh-nectarines-1kg,Fruits & Vegetables,Fresh Fruits,,1kg,Unknown
Yellow Flesh Nectarines Loose,$0.67,https://www.aldi.com.au/products/no-brand-yellow-flesh-nectarines-loose,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/efe280b9-2d4a-4bd8-a594-28a0e96c0097/no-brand-yellow-flesh-nectarines-loose,Fruits & Vegetables,Fresh Fruits,,0.15kg per piece,Unknown
Yellow Flesh Peaches 1kg,$4.99,https://www.aldi.com.au/products/no-brand-yellow-flesh-peaches-1kg,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/ccb05965-f7d7-4b0a-a187-ff00ac25890b/no-brand-yellow-flesh-peaches-1kg,Fruits & Vegetables,Fresh Fruits,,1kg,Unknown
Yellow Flesh Peaches Loose,$0.49,https://www.aldi.com.au/products/no-brand-yellow-flesh-peaches-loose,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/287e88b4-5670-4e6b-b9ad-c99489e57008/no-brand-yellow-flesh-peaches-loose,Fruits & Vegetables,Fresh Fruits,,0.15kg per piece,Unknown
Zucchini 500g,$3.49,https://www.aldi.com.au/products/no-brand-zucchini-500g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/1d3fbfe8-40b3-4ee9-9788-8e8dd63255de/no-brand-zucchini-500g,Fruits & Vegetables,Fresh Vegetables,,0.5kg,Unknown
Zucchini Loose,$1.00,https://www.aldi.com.au/products/no-brand-zucchini-loose,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/c3bff4ae-3496-4655-bed7-cf14503c218f/no-brand-zucchini-loose,Fruits & Vegetables,Fresh Vegetables,,0.2kg per piece,Unknown
Premium Blueberries 200g,$6.99,https://www.aldi.com.au/products/no-brand-premium-blueberries-200g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/2f9450e0-58d8-4945-9de5-a52125f4d57b/no-brand-premium-blueberries-200g,Fruits & Vegetables,Fresh Fruits,,0.2kg,Unknown
Creamy Pesto Pasta Premium Prepared Salad 500g,$6.00,https://www.aldi.com.au/products/the-fresh-salad-co-creamy-pesto-pasta-premium-prepared-salad-500g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/914b715a-d96c-40fc-9316-c412600994f4/the-fresh-salad-co-creamy-pesto-pasta-premium-prepared-salad-500g,Fruits & Vegetables,Salads,THE FRESH SALAD CO,0.5kg,THE FRESH SALAD CO
Lentil Tabbouleh Salad 500g,$6.00,https://www.aldi.com.au/products/the-fresh-salad-co-lentil-tabbouleh-salad-500g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/88dd26c6-029c-45a2-8542-ebb0a1ba75cf/the-fresh-salad-co-lentil-tabbouleh-salad-500g,Fruits & Vegetables,Salads,THE FRESH SALAD CO,0.5kg,THE FRESH SALAD CO
Coleslaw Salad 250g,$2.99,https://www.aldi.com.au/products/the-fresh-salad-co-coleslaw-salad-250g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/c51989c1-466e-4d24-9e19-5329ed6a643f/the-fresh-salad-co-coleslaw-salad-250g,Fruits & Vegetables,Salads,THE FRESH SALAD CO,0.25kg,THE FRESH SALAD CO
