name,price,product_url,image_url,category,subcategory,brand,size,canonical_brand
Microwave Rice Pouch Coconut Chilli and Lemongrass Basmati 250g,$2.29,https://www.aldi.com.au/products/imperial-grain-microwave-rice-pouch-coconut-chilli-and-lemongrass-basmati-250g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/39f077cd-a172-43c4-a042-748712577e1c/imperial-grain-microwave-rice-pouch-coconut-chilli-and-lemongrass-basmati-250g,Pantry,"Pasta, Rice & Grains",IMPERIAL GRAIN,250g,IMPERIAL GRAIN
"Wholefood Balls Cashew, Cocoa & Berry 69g",$2.29,https://www.aldi.com.au/products/made-real-wholefood-balls-cashew-cocoa-berry-69g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/380507c5-51de-4380-8e37-91f0d5108e43/made-real-wholefood-balls-cashew-cocoa-berry-69g,Pantry,Lunch Box,MADE REAL,69g,MADE REAL
Wholefood Balls Peanut Butter & Caramel 69g,$2.29,https://www.aldi.com.au/products/made-real-wholefood-balls-peanut-butter-caramel-69g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/b1ef3ed1-4047-419d-9e15-91355a9722d1/made-real-wholefood-balls-peanut-butter-caramel-69g,Pantry,Lunch Box,MADE REAL,69g,MADE REAL
Pea & Ham Soup 430g,$2.99,https://www.aldi.com.au/products/the-soup-co-pea-ham-soup-430g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/68a353a0-311e-4e73-ab46-523862ad6c06/the-soup-co-pea-ham-soup-430g,Pantry,Soups & Noodles,THE SOUP CO.,430g,THE SOUP CO.
Minestrone Soup 430g,$2.99,https://www.aldi.com.au/products/the-soup-co-minestrone-soup-430g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/0544382d-6110-4c78-82eb-706f851f42b5/the-soup-co-minestrone-soup-430g,Pantry,Soups & Noodles,THE SOUP CO.,430g,THE SOUP CO.
Old Fashioned Chicken Pouch Soup 430g,$2.99,https://www.aldi.com.au/products/the-soup-co-old-fashioned-chicken-pouch-soup-430g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/524ae08d-a7d9-47a8-8710-3851f83355b4/the-soup-co-old-fashioned-chicken-pouch-soup-430g,Pantry,Soups & Noodles,THE SOUP CO.,430g,THE SOUP CO.
Creamy Pumpkin Pouch Soup 430g,$2.99,https://www.aldi.com.au/products/the-soup-co-creamy-pumpkin-pouch-soup-430g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/1aa62f22-5808-42bc-9852-78d196af7bc4/the-soup-co-creamy-pumpkin-pouch-soup-430g,Pantry,Soups & Noodles,THE SOUP CO.,430g,THE SOUP CO.
Vegetable Pouch Soup 430g,$2.99,https://www.aldi.com.au/products/the-soup-co-vegetable-pouch-soup-430g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/0bab81c5-25e8-4901-a092-a4274f3dc4ae/the-soup-co-vegetable-pouch-soup-430g,Pantry,Soups & Noodles,THE SOUP CO.,430g,THE SOUP CO.
Assorted Meal Kits 358g-419g,$6.88,https://www.aldi.com.au/products/marion-s-kitchen-assorted-meal-kits-358g-419g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/951a9ca8-583c-45d3-a1d9-7367af94ab03/marion-s-kitchen-assorted-meal-kits-358g-419g,Pantry,Meal Kits,MARION'S KITCHEN,358g,Marion's Kitchen
Assorted Meal Kits 358g-419g,$6.88,https://www.aldi.com.au/products/marion-s-kitchen-assorted-meal-kits-358g-419g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/4e188600-08c9-4f21-ba7c-667a25374bbb/marion-s-kitchen-assorted-meal-kits-358g-419g,Pantry,Meal Kits,MARION'S KITCHEN,419g,Marion's Kitchen
