name,price,product_url,image_url,category,subcategory,brand,size,canonical_brand
Gentle Follow-on Formula Stage 2 900g,$18.99,https://www.aldi.com.au/products/alula-gentle-follow-on-formula-stage-2-900g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/501707e6-c9ad-4842-aa4f-03ecbbb72b82/alula-gentle-follow-on-formula-stage-2-900g,Baby,Baby Formula,ALULA,900g,Alula
Gentle Newborn Formula Stage 1 900g,$18.99,https://www.aldi.com.au/products/alula-gentle-newborn-formula-stage-1-900g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/357e639f-340a-4ea7-b5df-628d4d2c7485/alula-gentle-newborn-formula-stage-1-900g,Baby,Baby Formula,ALULA,900g,Alula
Gentle Nutritional Supplement Stage 3 900g,$18.99,https://www.aldi.com.au/products/alula-gentle-nutritional-supplement-stage-3-900g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/4e8c1341-680f-46f9-99e1-cacdfaa4502f/alula-gentle-nutritional-supplement-stage-3-900g,Baby,Baby Formula,ALULA,900g,Alula
Apple Fruit Snack Cereal Bars 12+ Months 8 Pack 128g,$3.99,https://www.aldi.com.au/products/mamia-apple-fruit-snack-cereal-bars-12-months-8-pack-128g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/659ac0f7-26d0-473b-a630-40897954b28d/mamia-apple-fruit-snack-cereal-bars-12-months-8-pack-128g,Baby,Baby Food,MAMIA,128g,MAMIA
Fruit Snack Cereal Bars Blueberry 12+ Months 8 Pack 128g,$3.99,https://www.aldi.com.au/products/mamia-fruit-snack-cereal-bars-blueberry-12-months-8-pack-128g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/8f6ac0a0-19fa-4a37-832f-49521cd49811/mamia-fruit-snack-cereal-bars-blueberry-12-months-8-pack-128g,Baby,Baby Food,MAMIA,128g,MAMIA
Fruit Snack Cereal Bars Apple & Raspberry 12+ Months 8 Pack 128g,$3.99,https://www.aldi.com.au/products/mamia-fruit-snack-cereal-bars-apple-raspberry-12-months-8-pack-128g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/572272db-9e88-4ad9-8d52-b648f0fadc59/mamia-fruit-snack-cereal-bars-apple-raspberry-12-months-8-pack-128g,Baby,Baby Food,MAMIA,128g,MAMIA
Apple & Raisin with Yogurt Fruit & Oat Bars 12+ Months 6 Pack 90g,$2.29,https://www.aldi.com.au/products/mamia-apple-raisin-with-yogurt-fruit-oat-bars-12-months-6-pack-90g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/dbc91ab4-ef99-4b37-9f61-ac6df517590e/mamia-apple-raisin-with-yogurt-fruit-oat-bars-12-months-6-pack-90g,Baby,Baby Food,MAMIA,90g,MAMIA
Apricot Flavoured Fruit & Oat Bars 12+ Months 6 Pack 90g,$2.29,https://www.aldi.com.au/products/mamia-apricot-flavoured-fruit-oat-bars-12-months-6-pack-90g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/c388efab-7d74-4ae3-89f1-7be83b03dc43/mamia-apricot-flavoured-fruit-oat-bars-12-months-6-pack-90g,Baby,Baby Food,MAMIA,90g,MAMIA
Strawberry Fruit & Oat Bars 12+ Months 6 Pack 90g,$2.29,https://www.aldi.com.au/products/mamia-strawberry-fruit-oat-bars-12-months-6-pack-90g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/f5431536-f9eb-4c8e-ae9e-c3bfd867b967/mamia-strawberry-fruit-oat-bars-12-months-6-pack-90g,Baby,Baby Food,MAMIA,90g,MAMIA
Apple Baby Rice Puffs 8+ months 45g,$2.99,https://www.aldi.com.au/products/mamia-apple-baby-rice-puffs-8-months-45g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/e92ebe10-621c-4c4e-a59f-78af2834cbe7/mamia-apple-baby-rice-puffs-8-months-45g,Baby,Baby Food,MAMIA,45g,MAMIA
"Apple, Strawberry & Blueberry Baby Rice Puffs 8+ months 45g",$2.99,https://www.aldi.com.au/products/mamia-apple-strawberry-blueberry-baby-rice-puffs-8-months-45g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/dffaaf2f-a7c7-42d1-8712-d96a83058826/mamia-apple-strawberry-blueberry-baby-rice-puffs-8-months-45g,Baby,Baby Food,MAMIA,45g,MAMIA
Banana Baby Rice Rusk 8+ Months 36g,$2.29,https://www.aldi.com.au/products/mamia-banana-baby-rice-rusk-8-months-36g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/bcaed8e8-e463-4907-afb3-93faba70f371/mamia-banana-baby-rice-rusk-8-months-36g,Baby,Baby Food,MAMIA,36g,MAMIA
Vegetable Baby Rice Rusks 8+ months 36g,$2.29,https://www.aldi.com.au/products/mamia-vegetable-baby-rice-rusks-8-months-36g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/a75e857e-8260-43ed-860e-16fe41ca3e08/mamia-vegetable-baby-rice-rusks-8-months-36g,Baby,Baby Food,MAMIA,36g,MAMIA
Swim Pants 9-15kg or 12kg+,$9.99,https://www.aldi.com.au/products/mamia-swim-pants-9-15kg-or-12kg,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/07641b8b-52c9-4a98-8e21-b6f6db5ef3d2/mamia-swim-pants-9-15kg-or-12kg,Baby,Baby Nappies & Wipes,MAMIA,12,MAMIA
Night Pants  4-7 Years 17-30 Kg 10 Pack,$10.99,https://www.aldi.com.au/products/mamia-night-pants-4-7-years-17-30-kg-10-pack,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/9635929a-a84b-4dcf-a331-59859c862dba/mamia-night-pants-4-7-years-17-30-kg-10-pack,Baby,Baby Nappies & Wipes,MAMIA,10,MAMIA
