name,price,product_url,image_url,category,subcategory,brand,size,canonical_brand
Dental Floss 2 Pack 50m,$3.79,https://www.aldi.com.au/products/dentitex-dental-floss-2-pack-50m,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/12b6a7a3-f7e6-4a74-840c-f188784bc78d/dentitex-dental-floss-2-pack-50m,Health & Beauty,Dental Care,DENTITEX,100m,DENTITEX
Argan Hair Oil 100ml,$6.99,https://www.aldi.com.au/products/protane-argan-hair-oil-100ml,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/64038541-599a-474a-9262-761292eecaff/protane-argan-hair-oil-100ml,Health & Beauty,Hair Care,PROTANE,100ml,PROTANE
Hand Cream 100g,$7.79,https://www.aldi.com.au/products/aveeno-hand-cream-100g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/fcc8972c-b0f8-4973-ac4b-8a459b7ca86d/aveeno-hand-cream-100g,Health & Beauty,Sun & Skin Care,AVEENO,100g,Aveeno
Assorted Collagen Code Face Care,$12.99,https://www.aldi.com.au/products/lacura-assorted-collagen-code-face-care,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/65a1a492-37d4-4bd6-8afd-483d28f27094/lacura-assorted-collagen-code-face-care,Health & Beauty,Sun & Skin Care,LACURA,14g,LACURA
Assorted Vitamins B+C Effervescent Tablets 15 Pack,$5.29,https://www.aldi.com.au/products/essential-health-assorted-vitamins-b-c-effervescent-tablets-15-pack,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/11592e16-c0b8-4965-9601-ac31de999d0e/essential-health-assorted-vitamins-b-c-effervescent-tablets-15-pack,Health & Beauty,"Vitamins, Sports & Nutrition",ESSENTIAL HEALTH,15,ESSENTIAL HEALTH
Assorted Vitamins B+C Effervescent Tablets 15 Pack,$5.29,https://www.aldi.com.au/products/essential-health-assorted-vitamins-b-c-effervescent-tablets-15-pack,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/ef17190f-26c9-499b-8399-0ce07b063221/essential-health-assorted-vitamins-b-c-effervescent-tablets-15-pack,Health & Beauty,"Vitamins, Sports & Nutrition",ESSENTIAL HEALTH,15,ESSENTIAL HEALTH
Assorted Vitamins B+C Effervescent Tablets 15 Pack,$5.29,https://www.aldi.com.au/products/essential-health-assorted-vitamins-b-c-effervescent-tablets-15-pack,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/9322a9ec-4e85-4492-8583-81e7357fd958/essential-health-assorted-vitamins-b-c-effervescent-tablets-15-pack,Health & Beauty,"Vitamins, Sports & Nutrition",ESSENTIAL HEALTH,15,ESSENTIAL HEALTH
Foaming Cleanser 150ml,$4.99,https://www.aldi.com.au/products/lacura-foaming-cleanser-150ml,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/3e68045c-f19a-4fa6-b3b1-15ee062c8098/lacura-foaming-cleanser-150ml,Health & Beauty,Sun & Skin Care,LACURA,150ml,LACURA
Liquid Foundation or Primer 50ml,$7.99,https://www.aldi.com.au/products/lacura-liquid-foundation-or-primer-50ml,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/eea3b360-342c-4d60-a26b-b80053de4c43/lacura-liquid-foundation-or-primer-50ml,Health & Beauty,Cosmetics,LACURA,50ml,LACURA
Insect Repellent Tropical 150g,$2.89,https://www.aldi.com.au/products/repellex-insect-repellent-tropical-150g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/1c284a10-4ff6-4f8c-9eed-106d755a9f93/repellex-insect-repellent-tropical-150g,Health & Beauty,First Aid & Medicinal,REPELLEX,150g,REPELLEX
Assorted Lip Balm 4.8g,$2.99,https://www.aldi.com.au/products/nivea-assorted-lip-balm-4-8g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/770bbff2-c468-4f89-b831-a7edc45a517f/nivea-assorted-lip-balm-4-8g,Health & Beauty,Sun & Skin Care,NIVEA,4.8g,Nivea
Sport Sunscreen SPF50+ 500ml,$6.99,https://www.aldi.com.au/products/ombra-sport-sunscreen-spf50-500ml,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/7c3dec80-0816-42cb-bb35-c1c9204d2724/ombra-sport-sunscreen-spf50-500ml,Health & Beauty,Sun & Skin Care,OMBRA,500ml,OMBRA
Assorted Shampoo or Conditioner 400ml,$2.00,https://www.aldi.com.au/products/natures-essence-assorted-shampoo-or-conditioner-400ml,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/9694ad7f-731a-4fb1-87ec-cea73777fe6f/natures-essence-assorted-shampoo-or-conditioner-400ml,Health & Beauty,Hair Care,NATURES ESSENCE,400ml,NATURES ESSENCE
