name,price,product_url,image_url,category,subcategory,brand,size,canonical_brand
Chocolate Chip Brioche Milk Rolls 8 Pack 280g,$4.99,https://www.aldi.com.au/products/bon-appetit-chocolate-chip-brioche-milk-rolls-8-pack-280g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/f2efa456-39e2-4bc9-93c5-5ff8030239f2/bon-appetit-chocolate-chip-brioche-milk-rolls-8-pack-280g,Bakery,Speciality Breads & Rolls,BON APPETIT,280g,BON APPETIT
Pains Au Chocolat 6 Pack 270g,$4.69,https://www.aldi.com.au/products/bon-appetit-pains-au-chocolat-6-pack-270g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/2f8b1aaa-0a6c-46a1-86f2-c48eb5ff9eec/bon-appetit-pains-au-chocolat-6-pack-270g,Bakery,"Muffins, Cakes & Other",BON APPETIT,270g,BON APPETIT
Brioche Hot Dog Rolls 6 Pack 270g,$3.79,https://www.aldi.com.au/products/bon-appetit-brioche-hot-dog-rolls-6-pack-270g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/dd493802-3633-476e-adbd-0486bf223b35/bon-appetit-brioche-hot-dog-rolls-6-pack-270g,Bakery,Speciality Breads & Rolls,BON APPETIT,6,BON APPETIT
Sliced Brioche Burger Buns 4 Pack 200g,$3.59,https://www.aldi.com.au/products/bon-appetit-sliced-brioche-burger-buns-4-pack-200g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/38f42d65-60d8-4f09-a76e-7b1f2fced526/bon-appetit-sliced-brioche-burger-buns-4-pack-200g,Bakery,Speciality Breads & Rolls,BON APPETIT,4,BON APPETIT
Sliced Brioche Burger Buns with Sesame Seeds 4 Pack 200g,$3.59,https://www.aldi.com.au/products/bon-appetit-sliced-brioche-burger-buns-with-sesame-seeds-4-pack-200g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/a1a9a130-f953-4f0b-8b91-237a4f1fb0a6/bon-appetit-sliced-brioche-burger-buns-with-sesame-seeds-4-pack-200g,Bakery,Speciality Breads & Rolls,BON APPETIT,4,BON APPETIT
Belgian Waffles 4 Pack 360g,$5.69,https://www.aldi.com.au/products/bakers-life-belgian-waffles-4-pack-360g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/b095c2c9-8ee3-486e-adca-b36d3cef5bc6/bakers-life-belgian-waffles-4-pack-360g,Bakery,"Muffins, Cakes & Other",BAKERS LIFE,360g,BAKERS LIFE
White Sandwich Sliced Bread 650g,$2.29,https://www.aldi.com.au/products/bakers-life-white-sandwich-sliced-bread-650g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/a2373bab-eb58-4075-9464-68c4d3d0d12d/bakers-life-white-sandwich-sliced-bread-650g,Bakery,Sliced Breads,BAKERS LIFE,650g,BAKERS LIFE
White Toast Sliced Bread 650g,$2.59,https://www.aldi.com.au/products/bakers-life-white-toast-sliced-bread-650g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/c0facebd-dccd-419f-a5e4-75523e7d3bc9/bakers-life-white-toast-sliced-bread-650g,Bakery,Sliced Breads,BAKERS LIFE,650g,BAKERS LIFE
Wholemeal Sandwich Sliced Bread 650g,$2.59,https://www.aldi.com.au/products/bakers-life-wholemeal-sandwich-sliced-bread-650g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/706c9685-3e4f-4516-a106-28c522328b91/bakers-life-wholemeal-sandwich-sliced-bread-650g,Bakery,Sliced Breads,BAKERS LIFE,650g,BAKERS LIFE
Multigrain Sandwich Sliced Bread 650g,$2.59,https://www.aldi.com.au/products/bakers-life-multigrain-sandwich-sliced-bread-650g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/6e884152-d03e-4b6f-b4ad-4f728d73d8de/bakers-life-multigrain-sandwich-sliced-bread-650g,Bakery,Sliced Breads,BAKERS LIFE,650g,BAKERS LIFE
Crumpets 6 Pack 300g,$1.99,https://www.aldi.com.au/products/bakers-life-crumpets-6-pack-300g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/5075d00a-7720-4e7d-a62c-bf55bdf625a7/bakers-life-crumpets-6-pack-300g,Bakery,Speciality Breads & Rolls,BAKERS LIFE,6,BAKERS LIFE
Sunny Pikelets 8 Pack 200g,$2.29,https://www.aldi.com.au/products/bakers-life-sunny-pikelets-8-pack-200g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/863563ca-0430-49cc-a2ff-3de5cac11396/bakers-life-sunny-pikelets-8-pack-200g,Bakery,"Muffins, Cakes & Other",BAKERS LIFE,8,BAKERS LIFE
Grains & Seeds Bread Original 700g,$3.19,https://www.aldi.com.au/products/bakers-life-grains-seeds-bread-original-700g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/a55a13a9-1b3b-48cc-8954-0dfb2d5fb68d/bakers-life-grains-seeds-bread-original-700g,Bakery,Sliced Breads,BAKERS LIFE,700g,BAKERS LIFE
White Extra Soft Bread Rolls 6 Pack 450g,$2.69,https://www.aldi.com.au/products/bakers-life-white-extra-soft-bread-rolls-6-pack-450g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/597da4fc-1f10-4efb-963c-fc20d5733919/bakers-life-white-extra-soft-bread-rolls-6-pack-450g,Bakery,Speciality Breads & Rolls,BAKERS LIFE,6,BAKERS LIFE
Hot Dog Rolls 6 Pack 450g,$2.49,https://www.aldi.com.au/products/bakers-life-hot-dog-rolls-6-pack-450g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/74cfa3d0-7183-4eaf-a854-a21d1c63a188/bakers-life-hot-dog-rolls-6-pack-450g,Bakery,Speciality Breads & Rolls,BAKERS LIFE,6,BAKERS LIFE
Banana Bread Slices 5 Pack 500g,$5.29,https://www.aldi.com.au/products/the-cake-stall-banana-bread-slices-5-pack-500g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/d6e8dbeb-1d94-4f83-9ef6-aadf3bd0924c/the-cake-stall-banana-bread-slices-5-pack-500g,Bakery,"Muffins, Cakes & Other",THE CAKE STALL,500g,THE CAKE STALL
Italian Style Pizza Base 2 Pack 400g,$3.99,https://www.aldi.com.au/products/bakers-life-italian-style-pizza-base-2-pack-400g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/6eb7bc72-7505-4552-9f74-00cb2f94f2f3/bakers-life-italian-style-pizza-base-2-pack-400g,Bakery,Speciality Breads & Rolls,BAKERS LIFE,400g,BAKERS LIFE
English Muffins 6 Pack 400g,$2.79,https://www.aldi.com.au/products/bakers-life-english-muffins-6-pack-400g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/63c0d014-7287-446a-9d0c-dcea428896f2/bakers-life-english-muffins-6-pack-400g,Bakery,Sliced Breads,BAKERS LIFE,6,BAKERS LIFE
Madeira Cake 450g,$3.39,https://www.aldi.com.au/products/the-cake-stall-madeira-cake-450g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/ba6faeea-533a-489e-8474-9d4aafd232d2/the-cake-stall-madeira-cake-450g,Bakery,"Muffins, Cakes & Other",THE CAKE STALL,450g,THE CAKE STALL
Bakehouse Traditional Wholemeal Bread 750g,$3.69,https://www.aldi.com.au/products/bakers-life-bakehouse-traditional-wholemeal-bread-750g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/e3b6d4e3-9881-4517-b373-10696a6334b3/bakers-life-bakehouse-traditional-wholemeal-bread-750g,Bakery,Sliced Breads,BAKERS LIFE,750g,BAKERS LIFE
White Sourdough 500g,$3.69,https://www.aldi.com.au/products/bakers-life-white-sourdough-500g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/f362974a-8184-4ee1-9692-8f7f2b2c8d4c/bakers-life-white-sourdough-500g,Bakery,Speciality Breads & Rolls,BAKERS LIFE,500g,BAKERS LIFE
Multigrain Sourdough 500g,$3.69,https://www.aldi.com.au/products/bakers-life-multigrain-sourdough-500g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/78cd3b48-60f9-4a56-bbc7-b053bc7b8576/bakers-life-multigrain-sourdough-500g,Bakery,Speciality Breads & Rolls,BAKERS LIFE,500g,BAKERS LIFE
Pane Di Casa 680g,$3.69,https://www.aldi.com.au/products/bakers-life-pane-di-casa-680g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/1fc25fbd-cd12-4817-a19d-a4793e5ec73d/bakers-life-pane-di-casa-680g,Bakery,Sliced Breads,BAKERS LIFE,680g,BAKERS LIFE
Bakehouse Light Rye Bread 680g,$3.69,https://www.aldi.com.au/products/bakers-life-bakehouse-light-rye-bread-680g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/1f5ed720-3dbc-4140-8c62-e37fb557b209/bakers-life-bakehouse-light-rye-bread-680g,Bakery,Sliced Breads,BAKERS LIFE,680g,BAKERS LIFE
Mini Vanilla Cupcakes 12 Pack 240g,$6.99,https://www.aldi.com.au/products/the-cake-stall-mini-vanilla-cupcakes-12-pack-240g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/aa44bae2-aa63-49b5-96ec-83ef778c7771/the-cake-stall-mini-vanilla-cupcakes-12-pack-240g,Bakery,"Muffins, Cakes & Other",THE CAKE STALL,240g,THE CAKE STALL
Mini White Wraps 8 Pack 360g,$2.19,https://www.aldi.com.au/products/bakers-life-mini-white-wraps-8-pack-360g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/15e3f91a-96cd-459b-a13a-fba76c80d567/bakers-life-mini-white-wraps-8-pack-360g,Bakery,Speciality Breads & Rolls,BAKERS LIFE,360g,BAKERS LIFE
Mini Wholegrain Wraps 8 Pack 360g,$2.19,https://www.aldi.com.au/products/bakers-life-mini-wholegrain-wraps-8-pack-360g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/1e7b960f-9ab9-4c42-bc34-02a1ab4bc79b/bakers-life-mini-wholegrain-wraps-8-pack-360g,Bakery,Speciality Breads & Rolls,BAKERS LIFE,360g,BAKERS LIFE
The Best White Sandwich Bread 700g,$3.79,https://www.aldi.com.au/products/bakers-life-the-best-white-sandwich-bread-700g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/739edc5a-dc04-4400-be0e-8b1c203105dc/bakers-life-the-best-white-sandwich-bread-700g,Bakery,Sliced Breads,BAKERS LIFE,700g,BAKERS LIFE
The Best Wholemeal Sandwich Bread 700g,$3.79,https://www.aldi.com.au/products/bakers-life-the-best-wholemeal-sandwich-bread-700g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/d68518d0-7ca2-4dd8-898e-1c1f777f2f7e/bakers-life-the-best-wholemeal-sandwich-bread-700g,Bakery,Sliced Breads,BAKERS LIFE,700g,BAKERS LIFE
Viva White High Fibre Vitamins & Minerals Sandwich 700g,$3.00,https://www.aldi.com.au/products/viva-viva-white-high-fibre-vitamins-minerals-sandwich-700g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/214a4bac-6d3e-4d12-aa10-614c1401c570/viva-viva-white-high-fibre-vitamins-minerals-sandwich-700g,Bakery,Sliced Breads,VIVA,700g,Viva
Viva Wholemeal High Fibre Vitamins & Minerals Sandwich 700g,$3.00,https://www.aldi.com.au/products/viva-viva-wholemeal-high-fibre-vitamins-minerals-sandwich-700g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/077f906f-c4be-4094-808b-ce7419043ee4/viva-viva-wholemeal-high-fibre-vitamins-minerals-sandwich-700g,Bakery,Sliced Breads,VIVA,700g,Viva
Light Fruit Cake 465g,$3.99,https://www.aldi.com.au/products/the-cake-stall-light-fruit-cake-465g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/9363c474-e026-4578-956d-a17b243a5593/the-cake-stall-light-fruit-cake-465g,Bakery,"Muffins, Cakes & Other",THE CAKE STALL,465g,THE CAKE STALL
