name,price,product_url,image_url,category,subcategory,brand,size,canonical_brand
RSPCA Approved Chicken and Cheese Schnitzel 1kg,$8.99,https://www.aldi.com.au/products/ready-set-cook-rspca-approved-chicken-and-cheese-schnitzel-1kg,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/c73dd05d-e907-4edc-8c0c-17c84cb552fb/ready-set-cook-rspca-approved-chicken-and-cheese-schnitzel-1kg,Meat & Seafood,Poultry,"READY, SET…COOK!",1kg,"READY, SET…COOK!"
Lamb Koftas 450g,$7.99,https://www.aldi.com.au/products/ready-set-cook-lamb-koftas-450g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/d480a658-47cc-414b-8963-175c7dd07d6f/ready-set-cook-lamb-koftas-450g,Meat & Seafood,Lamb,"READY, SET…COOK!",0.45kg,"READY, SET…COOK!"
Chicken Tikka Pita Kit 680g,$14.99,https://www.aldi.com.au/products/ready-set-cook-chicken-tikka-pita-kit-680g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/f80fba13-aa1d-48fa-a19b-a678ea26e084/ready-set-cook-chicken-tikka-pita-kit-680g,Meat & Seafood,Poultry,"READY, SET…COOK!",0.68kg,"READY, SET…COOK!"
RSPCA Approved Chicken Burger Bulk Pack 1.2kg,$9.49,https://www.aldi.com.au/products/ready-set-cook-rspca-approved-chicken-burger-bulk-pack-1-2kg,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/57ec4dcf-26fe-46a0-9694-bb3fee997786/ready-set-cook-rspca-approved-chicken-burger-bulk-pack-1-2kg,Meat & Seafood,Poultry,"READY, SET…COOK!",1.2kg,"READY, SET…COOK!"
Fresh Australian Barramundi Fillets 2 Pack 260g,$10.99,https://www.aldi.com.au/products/the-fishmonger-fresh-australian-barramundi-fillets-2-pack-260g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/d94da546-5ad4-4526-b7a1-aff7237170dd/the-fishmonger-fresh-australian-barramundi-fillets-2-pack-260g,Meat & Seafood,Seafood,THE FISHMONGER,0.26kg,THE FISHMONGER
Pork Knuckle,$12.09,https://www.aldi.com.au/products/ready-set-cook-pork-knuckle,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/c7f88351-4eea-4469-89b8-12bd49ac52b6/ready-set-cook-pork-knuckle,Meat & Seafood,Pork,"READY, SET…COOK!",1.1kg per package,"READY, SET…COOK!"
Southern Style RSPCA Approved Chicken Thigh Fillet Burger 350g,$7.99,https://www.aldi.com.au/products/ready-set-cook-southern-style-rspca-approved-chicken-thigh-fillet-burger-350g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/790de2a9-52a8-46c1-9799-78d594175f3f/ready-set-cook-southern-style-rspca-approved-chicken-thigh-fillet-burger-350g,Meat & Seafood,Poultry,"READY, SET…COOK!",0.35kg,"READY, SET…COOK!"
Honey Beef Sausages 500g,$4.09,https://www.aldi.com.au/products/ready-set-cook-honey-beef-sausages-500g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/254d4126-b8ea-4c12-b592-f4fead6f01cd/ready-set-cook-honey-beef-sausages-500g,Meat & Seafood,Beef,"READY, SET…COOK!",0.5kg,"READY, SET…COOK!"
Thin Sausages 500g,$3.99,https://www.aldi.com.au/products/ready-set-cook-thin-sausages-500g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/7116178f-88a1-411e-8c93-6fe0923705aa/ready-set-cook-thin-sausages-500g,Meat & Seafood,Sausage,"READY, SET…COOK!",0.5kg,"READY, SET…COOK!"
Thin Sausages 24 Pack 1.8kg,$9.99,https://www.aldi.com.au/products/ready-set-cook-thin-sausages-24-pack-1-8kg,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/8d1d6487-bd10-467d-8183-f0e1c6587480/ready-set-cook-thin-sausages-24-pack-1-8kg,Meat & Seafood,Sausage,"READY, SET…COOK!",1.8kg,"READY, SET…COOK!"
